step,raw_loss,smooth_loss
0,4.347988605499268,4.347988605499268
1,4.337751865386963,4.347476768493652
2,4.285769939422607,4.3443914270401
3,4.3015336990356445,4.342248540639877
4,4.26047945022583,4.338160086119175
5,4.1840643882751465,4.330455301226974
6,4.249387741088867,4.326401923220068
7,4.124086856842041,4.316286169901167
8,4.183138370513916,4.309628779931804
9,4.070652008056641,4.297679941338045
10,4.037022113800049,4.284647049961146
11,4.05965518951416,4.273397456938797
12,4.040566444396973,4.261755906311706
13,4.031282901763916,4.250232256084316
14,3.982228994369507,4.236832092998575
15,3.9243083000183105,4.221205903349562
16,3.9541895389556885,4.207855085129868
17,3.8657684326171875,4.1907507525042345
18,3.883065938949585,4.1753665118265015
19,3.821455240249634,4.157670948247659
20,3.7472240924835205,4.137148605459451
21,3.660876512527466,4.113335000812852
22,3.705752372741699,4.092955869409295
23,3.6911020278930664,4.072863177333483
24,3.7237637042999268,4.055408203681805
25,3.6708219051361084,4.03617888875452
26,3.597853899002075,4.0142626392668985
27,3.6199676990509033,3.9945478922560986
28,3.6046762466430664,3.9750543099754467
29,3.565706253051758,3.9545869071292623
30,3.560389757156372,3.934877049630618
31,3.5633163452148438,3.9162990144098293
32,3.5571465492248535,3.8983413911505806
33,3.617217779159546,3.884285210551029
34,3.626819133758545,3.871411906711405
35,3.4835596084594727,3.852019291798808
36,3.5241549015045166,3.835626072284094
37,3.502201795578003,3.8189548584487896
38,3.540395975112915,3.805026914281996
39,3.46205997467041,3.787878567301417
40,3.45933198928833,3.7714512384007626
41,3.4592652320861816,3.7558419380850334
42,3.4975931644439697,3.7429294994029805
43,3.4956278800964355,3.730564418437653
44,3.5368785858154297,3.720880126806542
45,3.4550180435180664,3.707587022642118
46,3.632955312728882,3.7038554371464563
47,3.5240869522094727,3.694867012899607
48,3.597644329071045,3.690005878708179
49,3.3680899143218994,3.6739100804888647
50,3.5289015769958496,3.666659655314214
51,3.460395574569702,3.6563464512769883
52,3.4291982650756836,3.644989041966923
53,3.5267317295074463,3.639076176343949
54,3.5434606075286865,3.634295397903186
55,3.468850612640381,3.6260231586400455
56,3.5313358306884766,3.621288792242467
57,3.486717700958252,3.614560237678256
58,3.436063051223755,3.605635378355531
59,3.481945276260376,3.599450873250773
60,3.2557339668273926,3.582265027929604
61,3.415426254272461,3.573923089246747
62,3.458878517150879,3.5681708606419535
63,3.452451467514038,3.562384890985558
64,3.3505353927612305,3.551792416074342
65,3.5176236629486084,3.5500839784180553
66,3.4559292793273926,3.5453762434635223
67,3.4783518314361572,3.5420250228621537
68,3.4863898754119873,3.5392432654896453
69,3.3792505264282227,3.5312436285365743
70,3.3767242431640625,3.5235176592679487
71,3.4404547214508057,3.5193645123770914
72,3.4879043102264404,3.5177915022695587
73,3.3711864948272705,3.5104612518974445
74,3.378702163696289,3.5038732974873867
