step,raw_loss,smooth_loss
0,4.186284065246582,4.186284065246582
1,4.149443626403809,4.184442043304443
2,4.1701507568359375,4.183727478981018
3,4.169219493865967,4.183002079725265
4,4.177567481994629,4.182730349838733
5,4.177322864532471,4.18245997557342
6,4.164710521697998,4.181572502879649
7,4.152388572692871,4.18011330637031
8,4.124047756195068,4.177310028861548
9,4.149694442749023,4.175929249555922
10,4.135556697845459,4.173910621970398
11,4.144454479217529,4.1724378148327546
12,4.1364240646362305,4.170637127322928
13,4.145183563232422,4.169364449118403
14,4.145931720733643,4.168192812699165
15,4.154355525970459,4.16750094836273
16,4.145321846008301,4.166391993245009
17,4.174488067626953,4.166796796964106
18,4.129039287567139,4.164908921494257
19,4.173641204833984,4.165345535661244
20,4.1198296546936035,4.163069741612862
21,4.129815101623535,4.161407009613396
22,4.12299919128418,4.159486618696935
23,4.144022464752197,4.158713410999698
24,4.136938571929932,4.15762466904621
25,4.144356727600098,4.156961271973904
26,4.084168434143066,4.153321630082361
27,4.112550735473633,4.151283085351925
28,4.121192932128906,4.149778577690774
29,4.112448692321777,4.147912083422324
30,4.09963321685791,4.145498140094103
31,4.128856182098389,4.144666042194317
32,4.090035915374756,4.1419345358533395
33,4.095010757446289,4.139588346932987
34,4.083020210266113,4.136759940099643
35,4.084383964538574,4.13414114132159
36,4.119906425476074,4.133429405529314
37,4.097904205322266,4.131653145518961
38,4.069448471069336,4.12854291179648
39,4.072064399719238,4.125718986192617
40,4.0854082107543945,4.123703447420706
41,4.0795793533325195,4.121497242716297
42,4.076158046722412,4.119230282916602
43,4.037045955657959,4.11512106655367
44,4.085740566253662,4.11365204153867
45,4.045522212982178,4.110245550110846
46,4.05309534072876,4.107388039641741
47,4.078317642211914,4.1059345197702495
48,4.055798053741455,4.10342769646881
49,4.063037872314453,4.101408205261092
50,4.07287073135376,4.099981331565726
51,4.090648174285889,4.099514673701734
52,4.080513000488281,4.098564590041061
53,4.055750846862793,4.096423902882147
54,4.013777256011963,4.092291570538638
55,4.037606716156006,4.089557327819507
56,4.045681476593018,4.0873635352581825
57,4.018208980560303,4.083905807523289
58,4.099502086639404,4.084685621479094
59,3.990436553955078,4.079973168102893
60,3.9924352169036865,4.075596270542933
61,4.0301923751831055,4.073326075774942
62,4.008225917816162,4.070071067877003
63,3.9946837425231934,4.066301701609313
64,4.015643119812012,4.063768772519448
65,4.019273281097412,4.061543997948346
66,4.065609931945801,4.061747294648218
67,4.056084156036377,4.061464137717627
68,4.06547737121582,4.0616647993925366
69,4.070144176483154,4.062088768247067
70,3.9813785552978516,4.058053257599606
71,4.00235652923584,4.055268421181418
72,3.9723942279815674,4.051124711521425
73,4.070330619812012,4.052085006935954
74,4.007784843444824,4.049869998761397
75,4.016104221343994,4.048181709890527
76,3.98874568939209,4.045209908865606
77,3.9748153686523438,4.041690181854943
78,4.023458003997803,4.040778572962086
79,4.040922164916992,4.040785752559831
80,3.983264207839966,4.037909675323838
81,4.030221462249756,4.037525264670133
