step,raw_loss,smooth_loss
0,4.190051078796387,4.190051078796387
1,4.204372406005859,4.19076714515686
2,4.193567752838135,4.190907175540924
3,4.20343542098999,4.191533587813377
4,4.173000335693359,4.190606925207376
5,4.156765460968018,4.188914851995409
6,4.155576705932617,4.1872479446922695
7,4.119499683380127,4.183860531626662
8,4.180913925170898,4.183713201303874
9,4.142858028411865,4.181670442659273
10,4.12266731262207,4.1787202861574135
11,4.115753650665283,4.175571954382807
12,4.181909084320068,4.175888810879671
13,4.087855815887451,4.1714871611300595
14,4.089446544647217,4.1673851303059175
15,4.127076148986816,4.165369681239962
16,4.073231220245361,4.1607627581902324
17,4.045485019683838,4.154998871264913
18,4.077402591705322,4.151119057286933
19,4.039555072784424,4.145540858061808
20,4.070628643035889,4.141795247310512
21,4.007859230041504,4.135098446447062
22,4.116519927978516,4.134169520523635
23,4.085927486419678,4.131757418818437
24,4.0107502937316895,4.1257070625641
25,4.0693840980529785,4.1228909143385435
26,4.083910942077637,4.120941915725498
27,4.091111660003662,4.119450402939407
28,4.064387798309326,4.116697272707903
29,4.009698867797852,4.1113473524624
30,3.9773011207580566,4.104645040877183
31,3.9638967514038086,4.097607626403515
32,4.063566207885742,4.095905555477626
33,4.0040082931518555,4.091310692361337
34,4.009190082550049,4.087204661870772
35,4.049159049987793,4.085302381276623
36,4.050349712371826,4.083554747831384
37,4.011168479919434,4.079935434435787
38,3.9317662715911865,4.072526976293557
39,3.9196550846099854,4.064883381709379
40,3.965693473815918,4.059923886314706
41,4.067122936248779,4.060283838811409
42,3.9614970684051514,4.055344500291096
43,4.0821533203125,4.056684941292167
44,3.79754376411438,4.043727882433277
45,3.943662166595459,4.038724596641386
46,3.9628138542175293,4.034929059520193
47,3.8649070262908936,4.026427957858728
48,3.9681642055511475,4.02351477024335
49,4.022500514984131,4.023464057480389
50,4.046565532684326,4.024619131240586
51,3.915548801422119,4.019165614749663
52,3.784531593322754,4.007433913678318
53,3.9341671466827393,4.003770575328539
54,3.9580190181732178,4.001482997470773
55,3.772024154663086,3.9900100553303885
56,3.8282434940338135,3.98192172726556
57,3.940239667892456,3.9798376242969047
58,3.9714858531951904,3.979420035741819
59,3.7739596366882324,3.9691470157891398
60,3.7828235626220703,3.9598308431307863
61,3.800710678100586,3.951874834879276
62,3.8541972637176514,3.9469909563211947
63,3.8901946544647217,3.944151141228371
64,3.917235851287842,3.9428053767313442
65,3.689152717590332,3.9301227437742936
66,3.8963122367858887,3.9284322184248732
67,3.869926691055298,3.9255069420563946
68,3.8911852836608887,3.9237908591366195
69,3.7926700115203857,3.917234816755808
70,3.707796096801758,3.9067628807581056
71,3.892070770263672,3.9060282752333837
72,3.683727502822876,3.894913236612858
73,3.7499189376831055,3.8876635216663704
74,3.7023837566375732,3.8783995334149304
75,3.782651662826538,3.873612139885511
76,3.7825064659118652,3.8690568561868286
77,3.774580240249634,3.864333025389969
78,3.696218729019165,3.8559273105714285
79,3.717972755432129,3.8490295828144636
80,3.4785518646240234,3.830505696904942
81,3.833306074142456,3.8306457157668174
82,3.623466968536377,3.8202867784052956
83,3.6949713230133057,3.8140210056356962
84,3.514302968978882,3.799035103802855
85,3.7501473426818848,3.7965907157468064
86,3.7099647521972656,3.7922594175693294
87,3.645514726638794,3.7849221830228026
88,3.821431875228882,3.7867476676331067
89,3.427103281021118,3.7687654483025073
90,3.679645299911499,3.7643094408829567
91,3.4663305282592773,3.749410495251773
92,3.7931904792785645,3.751599494453113
93,3.47743558883667,3.737891299172291
94,3.6218416690826416,3.732088817667808
95,3.6034722328186035,3.725657988425348
96,3.61692476272583,3.720221327140372
97,3.5427114963531494,3.711345835601011
98,3.850611448287964,3.7183091162353588
99,3.722046136856079,3.718495967266395
