step,raw_loss,smooth_loss
0,4.194003582000732,4.194003582000732
1,4.1714959144592285,4.192878198623657
2,4.176199436187744,4.192044260501862
3,4.187561988830566,4.191820146918297
4,4.137174606323242,4.189087869888544
5,4.170987129211426,4.188182832854689
6,4.17936372756958,4.187741877590433
7,4.172372817993164,4.18697342461057
8,4.1355719566345215,4.184403351211767
9,4.15977144241333,4.183171755771845
10,4.178514003753662,4.182938868170936
11,4.130332946777344,4.180308572101256
12,4.122269153594971,4.177406601175942
13,4.119682312011719,4.174520386717731
14,4.130875110626221,4.172338122913155
15,4.146944522857666,4.17106844291038
16,4.138790607452393,4.1694545511374805
17,4.1359477043151855,4.167779208796365
18,4.128543853759766,4.165817441044536
19,4.132138252258301,4.164133481605224
20,4.131316184997559,4.16249261677484
21,4.096647262573242,4.15920034906476
22,4.136946678161621,4.158087665519603
23,4.0869364738464355,4.154530105935945
24,4.105271816253662,4.152067191451831
25,4.112945079803467,4.150111085869413
26,4.123903751373291,4.148800719144607
27,4.093228340148926,4.1460221001948225
28,4.067022323608398,4.1420721113655015
29,4.104885578155518,4.140212784705002
30,4.070128917694092,4.136708591354457
31,4.096335411071777,4.134689932340322
32,4.1448163986206055,4.1351962556543365
33,4.115240573883057,4.134198471565773
34,4.114363670349121,4.13320673150494
35,4.083730220794678,4.130732905969427
36,4.1077985763549805,4.1295861894887045
37,4.071020603179932,4.126657910173266
38,4.105423450469971,4.125596187188101
39,4.051573753356934,4.121895065496543
40,4.061367034912109,4.118868663967321
41,4.082493782043457,4.117049919871128
42,4.0544328689575195,4.1139190673254475
43,4.0397138595581055,4.110208806937081
44,4.087512016296387,4.109073967405046
45,4.0624823570251465,4.106744386886051
46,4.086690902709961,4.105741712677246
47,4.089879512786865,4.104948602682727
48,4.023441791534424,4.100873262125312
49,3.995421886444092,4.09560069334125
50,4.06815242767334,4.094228280057855
51,4.0248284339904785,4.090758287754486
52,4.005270481109619,4.086483897422243
53,4.033191680908203,4.08381928659654
54,4.044137477874756,4.081835196160451
55,4.007275581359863,4.078107215420422
56,3.9759137630462646,4.072997542801714
57,4.010173797607422,4.069856355541999
58,4.066100597381592,4.069668567633979
59,4.060345649719238,4.069202421738241
60,4.014665126800537,4.066475556991357
61,4.077964782714844,4.067050018277531
62,4.079180717468262,4.067656553237067
63,3.9697744846343994,4.062762449806934
64,3.976212739944458,4.05843496431381
65,4.033253192901611,4.057175875743201
66,3.9797184467315674,4.053303004292618
67,3.991713762283325,4.050223542192153
68,4.003871917724609,4.047905960968777
69,3.953289031982422,4.0431751145194585
70,3.963958978652954,4.039214307726133
71,4.017239093780518,4.038115547028852
72,3.9214589595794678,4.032282717656383
73,4.003202438354492,4.030828703691288
74,4.025423526763916,4.030558444844919
75,3.977043867111206,4.027882715958233
76,3.9961159229278564,4.026294376306715
77,4.022481918334961,4.026103753408127
78,4.019300937652588,4.02576361262035
79,3.956469774246216,4.022298920701644
80,3.920945882797241,4.017231268806424
81,3.9548723697662354,4.014113323854414
82,3.8967771530151367,4.00824651531245
83,3.914891004562378,4.003578739774947
84,3.9466044902801514,4.000730027300207
85,3.935774087905884,3.997482230330491
86,3.961440324783325,3.9956801350531324
87,3.9739880561828613,3.994595531109619
88,3.967496633529663,3.993240586230621
89,3.928007125854492,3.9899789132118144
90,3.965353012084961,3.9887476181554717
91,3.9251129627227783,3.985565885383837
92,3.958651065826416,3.984220144405966
93,3.95548152923584,3.9827832136474597
94,3.96884822845459,3.982086464387816
95,3.9651033878326416,3.9812373105600574
